model_name,run_id,cue_word,aura_positive_fraction,aura_negative_fraction,aura_net_valence,total_associations
compatible_dataset_MANX_LLM_Grok41FastReasoning,b68f04ba1a,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6ac90ce81,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6ac90ce81,physics,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6ac90ce81,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6c8039b6d,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6c8039b6d,physics,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6c8039b6d,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6d6e8e0b6,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6d6e8e0b6,physics,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6d6e8e0b6,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6e1c362a8,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6e1c362a8,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6e1c362a8,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6ff8432c8,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6ff8432c8,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b6ff8432c8,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b71c612b3e,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b71c612b3e,physics,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b71c612b3e,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b74d34c971,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b74d34c971,physics,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b74d34c971,science,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b758bf4852,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b758bf4852,physics,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b758bf4852,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7718d666b,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7718d666b,physics,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7718d666b,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b793c69d8a,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b793c69d8a,physics,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b793c69d8a,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7b12f08dc,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7b12f08dc,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7b12f08dc,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7be7ec87f,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7be7ec87f,physics,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7be7ec87f,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7d221b3a3,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7d221b3a3,physics,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7d221b3a3,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7dfb83e8d,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7dfb83e8d,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7dfb83e8d,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7ea938d74,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7ea938d74,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7ea938d74,science,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7fc519008,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7fc519008,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b7fc519008,science,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b8198c8ce5,mathematic,0.5,0.5,0.0,2
compatible_dataset_MANX_LLM_Grok41FastReasoning,b8198c8ce5,physics,0.5,0.0,0.5,2
compatible_dataset_MANX_LLM_Grok41FastReasoning,b8198c8ce5,science,1.0,0.0,1.0,2
compatible_dataset_MANX_LLM_Grok41FastReasoning,b81e5ca2dc,mathematic,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b81e5ca2dc,physics,0.5,0.5,0.0,2
compatible_dataset_MANX_LLM_Grok41FastReasoning,b81e5ca2dc,science,1.0,0.0,1.0,2
compatible_dataset_MANX_LLM_Grok41FastReasoning,b82dfa3a3c,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b82dfa3a3c,physics,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b82dfa3a3c,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b848c7b66d,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b848c7b66d,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b848c7b66d,science,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b8784928b7,mathematic,1.0,0.0,1.0,2
compatible_dataset_MANX_LLM_Grok41FastReasoning,b8784928b7,physics,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b8784928b7,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b8c51fe7d3,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b8c51fe7d3,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b8c51fe7d3,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b913399dfd,mathematic,0.0,1.0,-1.0,2
compatible_dataset_MANX_LLM_Grok41FastReasoning,b913399dfd,physics,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b913399dfd,science,0.5,0.5,0.0,2
compatible_dataset_MANX_LLM_Grok41FastReasoning,b942861cfa,mathematic,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b942861cfa,physics,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b942861cfa,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b94bc05082,mathematic,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b94bc05082,physics,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b94bc05082,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9701847a1,mathematic,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9701847a1,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9701847a1,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b970a71f9d,mathematic,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b970a71f9d,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b970a71f9d,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b970fc99fa,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b970fc99fa,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b970fc99fa,science,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b990fb3bec,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b990fb3bec,physics,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b990fb3bec,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9aa9fd5ff,mathematic,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9aa9fd5ff,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9aa9fd5ff,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9c97ec57d,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9c97ec57d,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9c97ec57d,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9ddeab0f9,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9ddeab0f9,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9ddeab0f9,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9ebf949e9,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9ebf949e9,physics,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9ebf949e9,science,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9f251766f,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9f251766f,physics,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,b9f251766f,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba04be5df9,mathematic,0.5,0.5,0.0,2
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba04be5df9,physics,0.0,1.0,-1.0,2
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba04be5df9,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba21ab8279,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba21ab8279,physics,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba21ab8279,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba262acc0c,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba262acc0c,physics,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba262acc0c,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba46fb21a2,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba46fb21a2,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba46fb21a2,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba4c24fc8b,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba4c24fc8b,physics,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba4c24fc8b,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba4e085242,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba4e085242,physics,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,ba4e085242,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,babbd75b65,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,babbd75b65,physics,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,babbd75b65,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bad5938bb6,mathematic,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bad5938bb6,physics,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bad5938bb6,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,baf2086753,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,baf2086753,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,baf2086753,science,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb0ef3e9ef,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb0ef3e9ef,physics,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb0ef3e9ef,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb13f7a605,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb13f7a605,physics,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb13f7a605,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb163ea642,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb163ea642,physics,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb163ea642,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb2dfae862,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb2dfae862,physics,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb2dfae862,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb5fe3bef4,mathematic,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb5fe3bef4,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb5fe3bef4,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb7c053976,mathematic,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb7c053976,physics,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb7c053976,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb98b628e8,mathematic,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb98b628e8,physics,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bb98b628e8,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bba3836a8a,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bba3836a8a,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bba3836a8a,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bbb7fc417c,mathematic,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bbb7fc417c,physics,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bbb7fc417c,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bbdef5df9e,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bbdef5df9e,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bbdef5df9e,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bc2635cccc,mathematic,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bc2635cccc,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bc2635cccc,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd27d43a46,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd27d43a46,physics,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd27d43a46,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd439c3687,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd439c3687,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd439c3687,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd43ec5591,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd43ec5591,physics,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd43ec5591,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd77bae3f3,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd77bae3f3,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd77bae3f3,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd7a085c91,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd7a085c91,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bd7a085c91,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bdbb1302cd,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bdbb1302cd,physics,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bdbb1302cd,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bdf7f6bc25,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bdf7f6bc25,physics,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bdf7f6bc25,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be154effb6,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be154effb6,physics,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be154effb6,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be269d065e,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be269d065e,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be269d065e,science,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be3a94d998,mathematic,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be3a94d998,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be3a94d998,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be4f6b53ab,mathematic,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be4f6b53ab,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,be4f6b53ab,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bec7d7f05b,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bec7d7f05b,physics,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bec7d7f05b,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bf248e79b2,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bf248e79b2,physics,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bf248e79b2,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bf5138cf19,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bf5138cf19,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bf5138cf19,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bfa258f379,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bfa258f379,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bfa258f379,science,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bff0b74e0d,mathematic,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bff0b74e0d,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,bff0b74e0d,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c000bd55a8,mathematic,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c000bd55a8,physics,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c000bd55a8,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c03111fedf,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c03111fedf,physics,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c03111fedf,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c032695e27,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c032695e27,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c032695e27,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c062a09810,mathematic,0.3333333333333333,0.3333333333333333,0.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c062a09810,physics,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c062a09810,science,1.0,0.0,1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c071d2acef,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c071d2acef,physics,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c071d2acef,science,0.6666666666666666,0.0,0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c07e9b9e84,mathematic,0.0,1.0,-1.0,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c07e9b9e84,physics,0.0,0.6666666666666666,-0.6666666666666666,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c07e9b9e84,science,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c07fa44665,mathematic,0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
compatible_dataset_MANX_LLM_Grok41FastReasoning,c07fa44665,physics,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
